city_code,city_name_ko,district_code,district_name_ko,dong_code,dong_name_ko
1100000000,서울특별시,1156000000,영등포구,1156051500,영등포본동
1100000000,서울특별시,1156000000,영등포구,1156053500,영등포동
1100000000,서울특별시,1156000000,영등포구,1156054000,여의동
1100000000,서울특별시,1156000000,영등포구,1156055000,당산제1동
1100000000,서울특별시,1156000000,영등포구,1156056000,당산제2동
1100000000,서울특별시,1156000000,영등포구,1156058500,도림동
1100000000,서울특별시,1156000000,영등포구,1156060500,문래동
1100000000,서울특별시,1156000000,영등포구,1156061000,양평제1동
1100000000,서울특별시,1156000000,영등포구,1156062000,양평제2동
1100000000,서울특별시,1156000000,영등포구,1156063000,신길제1동
1100000000,서울특별시,1156000000,영등포구,1156065000,신길제3동
1100000000,서울특별시,1156000000,영등포구,1156066000,신길제4동
1100000000,서울특별시,1156000000,영등포구,1156067000,신길제5동
1100000000,서울특별시,1156000000,영등포구,1156068000,신길제6동
1100000000,서울특별시,1156000000,영등포구,1156069000,신길제7동
1100000000,서울특별시,1156000000,영등포구,1156070000,대림제1동
1100000000,서울특별시,1156000000,영등포구,1156071000,대림제2동
1100000000,서울특별시,1156000000,영등포구,1156072000,대림제3동
1100000000,서울특별시,1159000000,동작구,1159051000,노량진제1동
1100000000,서울특별시,1159000000,동작구,1159052000,노량진제2동
1100000000,서울특별시,1159000000,동작구,1159053000,상도제1동
1100000000,서울특별시,1159000000,동작구,1159054000,상도제2동
1100000000,서울특별시,1159000000,동작구,1159055000,상도제3동
1100000000,서울특별시,1159000000,동작구,1159056000,상도제4동
1100000000,서울특별시,1159000000,동작구,1159060500,흑석동
1100000000,서울특별시,1159000000,동작구,1159062000,사당제1동
1100000000,서울특별시,1159000000,동작구,1159063000,사당제2동
1100000000,서울특별시,1159000000,동작구,1159064000,사당제3동
1100000000,서울특별시,1159000000,동작구,1159065000,사당제4동
1100000000,서울특별시,1159000000,동작구,1159065100,사당제5동
1100000000,서울특별시,1159000000,동작구,1159066000,대방동
1100000000,서울특별시,1159000000,동작구,1159067000,신대방제1동
1100000000,서울특별시,1159000000,동작구,1159068000,신대방제2동
1100000000,서울특별시,1162000000,관악구,1162052500,보라매동
1100000000,서울특별시,1162000000,관악구,1162054500,청림동
1100000000,서울특별시,1162000000,관악구,1162056500,성현동
1100000000,서울특별시,1162000000,관악구,1162057500,행운동
1100000000,서울특별시,1162000000,관악구,1162058500,낙성대동
1100000000,서울특별시,1162000000,관악구,1162059500,청룡동
1100000000,서울특별시,1162000000,관악구,1162060500,은천동
1100000000,서울특별시,1162000000,관악구,1162061500,중앙동
1100000000,서울특별시,1162000000,관악구,1162062500,인헌동
1100000000,서울특별시,1162000000,관악구,1162063000,남현동
1100000000,서울특별시,1162000000,관악구,1162064500,서원동
1100000000,서울특별시,1162000000,관악구,1162065500,신원동
1100000000,서울특별시,1162000000,관악구,1162066500,서림동
1100000000,서울특별시,1162000000,관악구,1162068500,신사동
